axieId,currentPrice,breedCount,owner,basePrice,endedPrice,duration
10754379,0.03000,4,Trezor no.9,0.03000,0.00000,0
11020493,0.03000,0, dat-reign#GON.,0.03000,0.00000,0
9746771,0.03000,7,Eomer_Son_Of_Eomund,0.03000,0.00000,0
10436568,0.03000,4,kim,0.03000,0.00000,0
11282910,0.03000,0,JadeFace,0.03000,0.00000,0
10967872,0.04000,2,SASHBAR,0.04000,0.00000,0
10897977,0.04000,3,Redd Juuno,0.04000,0.00000,0
10776558,0.04000,3,HotCoffee | Atlas Manager#1752,0.04000,0.00000,0
11064180,0.04000,4,B^_^,0.04000,0.00000,0
10967856,0.05000,4,WSS Main Account,0.05000,0.00000,0
7846858,0.05000,4,Lunacian #107320,0.05000,0.00000,0
10256346,0.05000,4,tj,0.05000,0.00000,0
9857744,0.05000,0,hannibal_smith,0.05000,0.00000,0
